Epoch,Loss,Accuracy
157,0.2419458581134677,3.15625
158,0.2417309870943427,3.15625
159,0.24185489397495985,3.15625
160,0.24191010370850563,3.15625
161,0.24176982883363962,3.15625
162,0.24164074286818504,3.15625
163,0.24169219378381968,3.15625
164,0.24159138929098845,3.15625
165,0.2418133271858096,3.15625
166,0.24144039675593376,3.15625
167,0.24113937839865685,3.15625
168,0.24149871617555618,3.15625
169,0.2411355534568429,3.15625
170,0.24127926863729954,3.15625
171,0.24103345070034266,3.15625
172,0.24092812184244394,3.15625
173,0.24088679440319538,3.15625
174,0.2410681126639247,3.15625
175,0.24096614308655262,3.15625
176,0.2408093037083745,3.15625
177,0.2407980989664793,3.15625
178,0.24090274795889854,3.15625
179,0.2409136602655053,3.15625
180,0.24064254853874445,3.15625
181,0.24048291891813278,3.15625
182,0.24059991259127855,3.15625
183,0.24054908845573664,3.15625
184,0.24010469857603312,3.15625
185,0.24033158365637064,3.15625
186,0.24024849571287632,3.15625
187,0.24013804271817207,3.15625
188,0.24003118462860584,3.15625
189,0.24008930008858442,3.15625
190,0.23991507478058338,3.15625
191,0.23982945922762156,3.15625
192,0.2402217835187912,3.15625
193,0.23977713286876678,3.15625
194,0.23990877345204353,3.15625
195,0.2397162150591612,3.15625
196,0.23946792352944613,3.15625
197,0.23960116505622864,3.15625
198,0.23966484051197767,3.15625
199,0.2395296562463045,3.15625
200,0.23970740754157305,3.15625
201,0.23940841015428305,3.15625
202,0.23932523932307959,3.15625
203,0.23956249002367258,3.15625
204,0.2395265158265829,3.15625
205,0.23952253349125385,3.15625
206,0.23908852133899927,3.15625
207,0.23916674219071865,3.15625
208,0.23913142085075378,3.15625
209,0.2389252120628953,3.15625
210,0.2387908948585391,3.15625
211,0.2394062215462327,3.15625
212,0.23917400557547808,3.15625
213,0.23886712919920683,3.15625
214,0.23881625477224588,3.15625
215,0.2388981245458126,3.15625
216,0.23872547131031752,3.15625
217,0.23862286750227213,3.15625
218,0.2387231169268489,3.15625
219,0.2385627692565322,3.15625
220,0.23839385528117418,3.15625
221,0.2385574523359537,3.15625
222,0.23838084563612938,3.15625
223,0.2385756429284811,3.15625
224,0.23844536393880844,3.15625
225,0.23823372460901737,3.15625
226,0.23819728195667267,3.15625
227,0.23854356724768877,3.15625
228,0.2382668685168028,3.15625
229,0.23808882385492325,3.15625
230,0.2375823399052024,3.15625
231,0.23776250053197145,3.15625
232,0.2377278683707118,3.15625
233,0.2378112869337201,3.15625
234,0.2377455960959196,3.15625
235,0.23780454974621534,3.15625
236,0.23775815404951572,3.15625
237,0.2379610314965248,3.15625
238,0.23764951899647713,3.15625
239,0.2375998729839921,3.15625
240,0.23743092268705368,3.15625
241,0.23752380535006523,3.15625
242,0.23749631084501743,3.15625
243,0.2375009935349226,3.15625
244,0.23739827144891024,3.15625
245,0.23732054885476828,3.15625
246,0.2373537803068757,3.15625
247,0.23710594978183508,3.15625
248,0.23699615243822336,3.15625
249,0.23699708469212055,3.15625
250,0.23728526756167412,3.15625
251,0.23701916355639696,3.15625
252,0.237033786252141,3.15625
253,0.2368547860532999,3.15625
254,0.236960768699646,3.15625
255,0.2371072331443429,3.15625
256,0.23688306752592325,3.15625
257,0.23680784925818443,3.15625
258,0.23671325389295816,3.15625
259,0.23673918098211288,3.15625
260,0.23655001260340214,3.15625
261,0.23642934765666723,3.15625
262,0.23656241036951542,3.15625
263,0.23627069126814604,3.15625
264,0.23649933654814959,3.15625
265,0.23600218072533607,3.15625
266,0.23626303672790527,3.15625
267,0.236370581202209,3.15625
268,0.23613860458135605,3.15625
269,0.2362127983942628,3.15625
270,0.23633323144167662,3.15625
271,0.23606473673135042,3.15625
272,0.23584957607090473,3.15625
273,0.2363280327990651,3.15625
274,0.23608676809817553,3.15625
275,0.2357897823676467,3.15625
276,0.23564558010548353,3.15625
277,0.23601662274450064,3.15625
278,0.23603405710309744,3.15625
279,0.23560891207307577,3.15625
280,0.2356986440718174,3.15625
281,0.2358599491417408,3.15625
282,0.23535529058426619,3.15625
283,0.23556333128362894,3.15625
284,0.23551070317626,3.15625
285,0.23561286367475986,3.15625
286,0.2354105617851019,3.15625
287,0.23561509512364864,3.15625
288,0.23507240880280733,3.15625
289,0.23538327403366566,3.15625
290,0.23515284433960915,3.15625
291,0.23518991377204657,3.15625
292,0.23510148096829653,3.15625
293,0.23523534089326859,3.15625
294,0.2348488075658679,3.15625
295,0.23498871084302664,3.15625
296,0.235041044652462,3.15625
297,0.23525463230907917,3.15625
298,0.23487718123942614,3.15625
299,0.23524928092956543,3.15625
300,0.23487566504627466,3.15625
301,0.2349483324214816,3.15625
302,0.23467329423874617,3.15625
303,0.23490377329289913,3.15625
304,0.2345887366682291,3.15625
305,0.23490976076573133,3.15625
306,0.2345755398273468,3.15625
307,0.23439580388367176,3.15625
308,0.23430588468909264,3.15625
309,0.2346527772024274,3.15625
310,0.23458789568394423,3.15625
311,0.2344350228086114,3.15625
312,0.2342113209888339,3.15625
313,0.23452792316675186,3.15625
314,0.23420481011271477,3.15625
315,0.23435639031231403,3.15625
316,0.23436088021844625,3.15625
317,0.23440958932042122,3.15625
318,0.23429936543107033,3.15625
319,0.2339451750740409,3.15625
320,0.23417165782302618,3.15625
321,0.23393473215401173,3.15625
322,0.23403865285217762,3.15625
323,0.23382759280502796,3.15625
324,0.23402520827949047,3.15625
325,0.23380056209862232,3.15625
326,0.23372695036232471,3.15625
327,0.23394587077200413,3.15625
328,0.23350865487009287,3.15625
329,0.23340174742043018,3.15625
330,0.23354282323271036,3.15625
331,0.23364672530442476,3.15625
332,0.233622626401484,3.15625
333,0.23344548605382442,3.15625
334,0.23346245475113392,3.15625
335,0.23357801977545023,3.15625
336,0.23389300890266895,3.15625
337,0.2331696841865778,3.15625
338,0.23339934274554253,3.15625
339,0.233364749699831,3.15625
340,0.23321670945733786,3.15625
341,0.23313396982848644,3.15625
342,0.23326758947223425,3.15625
343,0.2331311209127307,3.15625
344,0.23322999849915504,3.15625
345,0.23327434808015823,3.15625
346,0.23298405203968287,3.15625
347,0.23282308969646692,3.15625
348,0.23306158930063248,3.15625
349,0.23275240045040846,3.15625
350,0.23288964107632637,3.15625
351,0.2326568691059947,3.15625
352,0.23300017230212688,3.15625
353,0.23281965404748917,3.15625
354,0.23277027159929276,3.15625
355,0.2325480468571186,3.15625
356,0.23245176393538713,3.15625
357,0.23259852174669504,3.15625
358,0.23224405851215124,3.15625
359,0.23231606278568506,3.15625
360,0.23256908357143402,3.15625
361,0.23258191347122192,3.15625
362,0.232537723146379,3.15625
363,0.23260917607694864,3.15625
364,0.23246752098202705,3.15625
365,0.23230026941746473,3.15625
366,0.2325429990887642,3.15625
367,0.232348270714283,3.15625
368,0.23211775533854961,3.15625
369,0.23204734828323126,3.15625
370,0.23200613260269165,3.15625
371,0.23199304938316345,3.15625
372,0.231878693215549,3.15625
373,0.23176716547459364,3.15625
374,0.23213312774896622,3.15625
375,0.23210450448095798,3.15625
376,0.2317384947091341,3.15625
377,0.23184589855372906,3.15625
378,0.232004564255476,3.15625
379,0.23183171544224024,3.15625
380,0.23181983549147844,3.15625
381,0.23174422606825829,3.15625
382,0.23139201570302248,3.15625
383,0.2316042622551322,3.15625
384,0.2313202889636159,3.15625
385,0.23170211259275675,3.15625
386,0.23151814099401236,3.15625
387,0.23174098506569862,3.15625
388,0.23153426870703697,3.15625
389,0.2313428856432438,3.15625
390,0.23139046225696802,3.15625
391,0.23101892415434122,3.15625
392,0.23131962679326534,3.15625
393,0.23086023144423962,3.15625
394,0.23103582300245762,3.15625
395,0.23140314873307943,3.15625
396,0.23115137964487076,3.15625
397,0.23089255765080452,3.15625
398,0.2312123291194439,3.15625
399,0.2309232261031866,3.15625
400,0.2310628704726696,3.15625
401,0.2311247754842043,3.15625
402,0.2308504106476903,3.15625
403,0.23076869547367096,3.15625
404,0.23068079259246588,3.15625
405,0.23088297341018915,3.15625
406,0.230807326734066,3.15625
407,0.2305260393768549,3.15625
408,0.23044092766940594,3.15625
409,0.23049533367156982,3.15625
410,0.2306759599596262,3.15625
411,0.2307513291016221,3.15625
412,0.23035161290317774,3.15625
413,0.23047989327460527,3.15625
414,0.23044762574136257,3.15625
415,0.23062110412865877,3.15625
416,0.2303496180102229,3.15625
417,0.23057271260768175,3.15625
418,0.23017611540853977,3.15625
419,0.23033040668815374,3.15625
420,0.23010841757059097,3.15625
421,0.229845498688519,3.15625
422,0.2303138291463256,3.15625
423,0.23021150380373,3.15625
424,0.23003520909696817,3.15625
425,0.23039653711020947,3.15625
426,0.23010098654776812,3.15625
427,0.22994803730398417,3.15625
428,0.22951736208051443,3.15625
429,0.23002068046480417,3.15625
430,0.23002976085990667,3.15625
431,0.2296961210668087,3.15625
432,0.23025024589151144,3.15625
433,0.22985351737588644,3.15625
434,0.22980177495628595,3.15625
435,0.22985082678496838,3.15625
436,0.22985722310841084,3.15625
437,0.22988648433238268,3.15625
438,0.22978582978248596,3.15625
439,0.22940632235258818,3.15625
440,0.22961520683020353,3.15625
441,0.229493604041636,3.15625
442,0.2293269019573927,3.15625
443,0.2291742004454136,3.15625
444,0.22932530473917723,3.15625
445,0.22922639176249504,3.15625
446,0.2290553618222475,3.15625
447,0.22908993996679783,3.15625
448,0.22935056872665882,3.15625
449,0.2294174823909998,3.15625
450,0.22956916689872742,3.15625
451,0.2291102185845375,3.15625
452,0.22913450095802546,3.15625
453,0.22908424958586693,3.15625
454,0.22894088737666607,3.15625
455,0.22912304755300283,3.15625
456,0.22884475532919168,3.15625
457,0.22893980145454407,3.15625
458,0.22897979989647865,3.15625
459,0.22877959161996841,3.15625
460,0.22873904183506966,3.15625
461,0.22853677906095982,3.15625
462,0.22859249357134104,3.15625
463,0.22864245809614658,3.15625
464,0.22883496340364218,3.15625
465,0.22843321319669485,3.15625
466,0.2285058293491602,3.15625
467,0.2283506551757455,3.15625
468,0.22866485454142094,3.15625
469,0.2283748397603631,3.15625
470,0.2284290175884962,3.15625
471,0.22805494535714388,3.15625
472,0.22864899225533009,3.15625
473,0.22852211724966764,3.15625
474,0.2285219393670559,3.15625
475,0.22837691102176905,3.15625
476,0.22826530411839485,3.15625
477,0.22834409028291702,3.15625
478,0.22839441057294607,3.15625
479,0.22819759882986546,3.15625
480,0.2280824761837721,3.15625
481,0.22811221238225698,3.15625
482,0.22844188008457422,3.15625
483,0.22822356317192316,3.15625
484,0.22789215296506882,3.15625
485,0.22786422073841095,3.15625
486,0.2280413582921028,3.15625
487,0.2280611079186201,3.15625
488,0.22805995866656303,3.15625
489,0.2278989851474762,3.15625
490,0.2275184504687786,3.15625
491,0.22768783569335938,3.15625
492,0.22768274880945683,3.15625
493,0.2273391829803586,3.15625
494,0.2275089668110013,3.15625
495,0.2278709476813674,3.15625
496,0.22774138487875462,3.15625
497,0.2277088388800621,3.15625
498,0.22717514354735613,3.15625
499,0.22718090191483498,3.15625
500,0.22743162233382463,3.15625
501,0.22777205891907215,3.15625
502,0.22740136925131083,3.15625
503,0.22734585218131542,3.15625
504,0.22750864829868078,3.15625
505,0.22704155277460814,3.15625
506,0.2273564850911498,3.15625
507,0.22717823926359415,3.15625
508,0.22729211021214724,3.15625
509,0.2268992206081748,3.15625
510,0.22681534942239523,3.15625
511,0.2269397471100092,3.15625
512,0.22717550583183765,3.15625
513,0.22679631412029266,3.15625
514,0.227078671567142,3.15625
515,0.2268795594573021,3.15625
516,0.22643645014613867,3.15625
517,0.22679984848946333,3.15625
518,0.22673474997282028,3.15625
519,0.2266234504058957,3.15625
520,0.22695319913327694,3.15625
521,0.22669545002281666,3.15625
522,0.22681751288473606,3.15625
523,0.22658102493733168,3.15625
524,0.22657500207424164,3.15625
525,0.22656466253101826,3.15625
526,0.22652860172092915,3.15625
527,0.22641039825975895,3.15625
528,0.22663791943341494,3.15625
529,0.22654369473457336,3.15625
530,0.2264330554753542,3.15625
531,0.22664368245750666,3.15625
532,0.22639968898147345,3.15625
533,0.22618931718170643,3.15625
534,0.22605419717729092,3.15625
535,0.22606164030730724,3.15625
536,0.22650555800646544,3.15625
537,0.22622374817728996,3.15625
538,0.22621389385312796,3.15625
539,0.22610703855752945,3.15625
540,0.2259286968037486,3.15625
541,0.22615749388933182,3.15625
542,0.22570638358592987,3.15625
543,0.22565268725156784,3.15625
544,0.22586416266858578,3.15625
545,0.2260205578058958,3.15625
546,0.22558972239494324,3.15625
547,0.22586538176983595,3.15625
548,0.2256383504718542,3.15625
549,0.2258992549031973,3.15625
550,0.2258731136098504,3.15625
551,0.2257597791031003,3.15625
552,0.22551397699862719,3.15625
553,0.2254730500280857,3.15625
554,0.22580402065068483,3.15625
555,0.22538485005497932,3.15625
556,0.2253429377451539,3.15625
557,0.22546807397156954,3.15625
558,0.22551789321005344,3.15625
559,0.2251639859750867,3.15625
560,0.22541819419711828,3.15625
561,0.22562407981604338,3.15625
562,0.22522176429629326,3.15625
563,0.22543711494654417,3.15625
564,0.22543256543576717,3.15625
565,0.22490616608411074,3.15625
566,0.2251474428921938,3.15625
567,0.22490203566849232,3.15625
568,0.225028227083385,3.15625
569,0.22467397805303335,3.15625
570,0.22535608801990747,3.15625
571,0.2250855965539813,3.15625
572,0.22488758619874716,3.15625
573,0.22477312292903662,3.15625
574,0.22483053896576166,3.15625
575,0.22475838009268045,3.15625
576,0.224710906855762,3.15625
577,0.22493912652134895,3.15625
578,0.2248433716595173,3.15625
579,0.22455615364015102,3.15625
580,0.22469101194292307,3.15625
581,0.2247037198394537,3.15625
582,0.2247334523126483,3.15625
583,0.22480162978172302,3.15625
584,0.22451010532677174,3.15625
585,0.22463721316307783,3.15625
586,0.22426068969070911,3.15625
587,0.2244781907647848,3.15625
588,0.22467494383454323,3.15625
589,0.22459205333143473,3.15625
590,0.22446074988693,3.15625
591,0.22487208992242813,3.15625
592,0.22442167066037655,3.15625
593,0.2240849705412984,3.15625
594,0.22418736666440964,3.15625
595,0.22445132955908775,3.15625
596,0.22447552625089884,3.15625
597,0.2241565752774477,3.15625
598,0.224251308478415,3.15625
599,0.22433534916490316,3.15625
600,0.22434346098452806,3.15625
601,0.22399001196026802,3.15625
602,0.22417984157800674,3.15625
603,0.22376705054193735,3.15625
604,0.22371822409331799,3.15625
605,0.22430095355957747,3.15625
606,0.22398615442216396,3.15625
607,0.22381541691720486,3.15625
608,0.2239265525713563,3.15625
609,0.2237067073583603,3.15625
610,0.2237146943807602,3.15625
611,0.22385284584015608,3.15625
612,0.22320994921028614,3.15625
613,0.22346364334225655,3.15625
614,0.22371658869087696,3.15625
615,0.22377262264490128,3.15625
616,0.22368414234369993,3.15625
617,0.22325342614203691,3.15625
618,0.22352458909153938,3.15625
619,0.2235115384683013,3.15625
620,0.2234507966786623,3.15625
621,0.22353637963533401,3.15625
622,0.2232483709231019,3.15625
623,0.22382674366235733,3.15625
624,0.22344875521957874,3.15625
625,0.22326753940433264,3.15625
626,0.22344930935651064,3.15625
627,0.22319989278912544,3.15625
628,0.2229653336107731,3.15625
629,0.22331216000020504,3.15625
630,0.22333804704248905,3.15625
631,0.2232271395623684,3.15625
632,0.22336199320852757,3.15625
633,0.22305885143578053,3.15625
634,0.22277334611862898,3.15625
635,0.22312622983008623,3.15625
636,0.22297404427081347,3.15625
637,0.22264337353408337,3.15625
638,0.22294845432043076,3.15625
639,0.2230542590841651,3.15625
640,0.22279808390885592,3.15625
641,0.22268711496144533,3.15625
642,0.2228040685877204,3.15625
643,0.2228364935144782,3.15625
644,0.22304185573011637,3.15625
645,0.22231465578079224,3.15625
646,0.2226287703961134,3.15625
647,0.22255874797701836,3.15625
648,0.22268962301313877,3.15625
649,0.22221336234360933,3.15625
650,0.22235908545553684,3.15625
651,0.22222090419381857,3.15625
652,0.2223177021369338,3.15625
653,0.22236701659858227,3.15625
654,0.22243926115334034,3.15625
655,0.2222481220960617,3.15625
656,0.2221135152503848,3.15625
657,0.22249930258840322,3.15625
658,0.22252767253667116,3.15625
659,0.2223466821014881,3.15625
660,0.2224095305427909,3.15625
661,0.2225167015567422,3.15625
662,0.22208778746426105,3.15625
663,0.2224507164210081,3.15625
664,0.22208975441753864,3.15625
665,0.22186627332121134,3.15625
666,0.22200062219053507,3.15625
667,0.2219426902011037,3.15625
668,0.22172627039253712,3.15625
669,0.22213487792760134,3.15625
670,0.22178337536752224,3.15625
671,0.2221662923693657,3.15625
672,0.222319595515728,3.15625
673,0.22197099030017853,3.15625
674,0.22152557224035263,3.15625
675,0.22153701819479465,3.15625
676,0.22195325512439013,3.15625
677,0.22210185509175062,3.15625
678,0.22176574170589447,3.15625
679,0.22161739692091942,3.15625
680,0.2220719177275896,3.15625
681,0.22145062685012817,3.15625
682,0.2214223751798272,3.15625
683,0.22172823268920183,3.15625
684,0.22164057847112417,3.15625
685,0.22132680751383305,3.15625
686,0.22146103344857693,3.15625
687,0.22190972790122032,3.15625
688,0.22145922668278217,3.15625
689,0.22133053839206696,3.15625
690,0.22143377643078566,3.15625
691,0.2211776478216052,3.15625
692,0.22149977553635836,3.15625
693,0.22171436063945293,3.15625
694,0.2210611905902624,3.15625
695,0.2211290132254362,3.15625
696,0.22106808330863714,3.15625
697,0.22149003483355045,3.15625
698,0.22160299494862556,3.1578125
699,0.22061260882765055,3.15625
700,0.22146222554147243,3.15625
701,0.2209401037544012,3.15625
702,0.22115521505475044,3.1578125
703,0.22102691140025854,3.1578125
704,0.22096589766442776,3.1578125
705,0.22056937962770462,3.15625
706,0.22121370863169432,3.15625
707,0.22090233024209738,3.15625
708,0.22074694652110338,3.1578125
709,0.22093565948307514,3.1578125
710,0.22064229287207127,3.1578125
711,0.22095318976789713,3.15625
712,0.220963254570961,3.1578125
713,0.22087318170815706,3.1578125
714,0.22052786499261856,3.1578125
715,0.22060910891741514,3.1578125
716,0.22056595236063004,3.1578125
717,0.2209891313686967,3.1578125
718,0.22038582526147366,3.1578125
719,0.2204353529959917,3.1578125
720,0.22061319090425968,3.1578125
721,0.22036199364811182,3.1578125
722,0.22000295296311378,3.1578125
723,0.220310696400702,3.15625
724,0.2202193532139063,3.1578125
725,0.22063485253602266,3.1578125
726,0.22016179375350475,3.1578125
727,0.22000548988580704,3.1578125
728,0.2200888553634286,3.1578125
729,0.22020928468555212,3.1578125
730,0.22007342986762524,3.1578125
731,0.22031858935952187,3.1578125
732,0.22008493728935719,3.1578125
733,0.2200776720419526,3.1578125
734,0.2201479971408844,3.1578125
735,0.21987963002175093,3.1578125
736,0.21986332349479198,3.1578125
737,0.22014010231941938,3.1578125
738,0.22019154485315084,3.1578125
739,0.22000074479728937,3.1578125
740,0.2196822166442871,3.1578125
741,0.22012862842530012,3.1578125
742,0.21982779540121555,3.1578125
743,0.2197308586910367,3.1578125
744,0.2197382738813758,3.1578125
745,0.2197949532419443,3.1578125
746,0.21985476929694414,3.1578125
747,0.2195925386622548,3.1578125
748,0.21980409510433674,3.1578125
749,0.2200821517035365,3.1578125
750,0.21978268772363663,3.1578125
751,0.22007305547595024,3.1578125
752,0.21980528719723225,3.1578125
753,0.21951817721128464,3.1578125
754,0.21973166801035404,3.1578125
755,0.2192000038921833,3.1578125
756,0.21899897046387196,3.1578125
757,0.21958721987903118,3.1578125
758,0.21956699714064598,3.1578125
759,0.21923183929175138,3.1578125
760,0.2194819850847125,3.1578125
761,0.21950554475188255,3.1578125
762,0.2193871196359396,3.1578125
763,0.2197358412668109,3.1578125
764,0.21971867978572845,3.1578125
765,0.21940169390290976,3.1578125
766,0.21933026518672705,3.1578125
767,0.21893438696861267,3.1578125
768,0.21908394899219275,3.1578125
769,0.21871919557452202,3.1578125
770,0.21907079592347145,3.1578125
771,0.2192795779556036,3.1578125
772,0.2191573530435562,3.1578125
773,0.21932435408234596,3.1578125
774,0.21885486412793398,3.1578125
775,0.21943677309900522,3.1578125
776,0.21886737179011106,3.1578125
777,0.2188484873622656,3.1578125
778,0.21858353819698095,3.159375
779,0.21897812467068434,3.159375
780,0.21850680094212294,3.1578125
781,0.21886826492846012,3.1578125
782,0.21895328629761934,3.1578125
783,0.21856618952006102,3.159375
784,0.2189488047733903,3.1578125
785,0.21892808936536312,3.1578125
786,0.21857423521578312,3.1578125
787,0.21879936195909977,3.159375
788,0.21851135417819023,3.159375
789,0.21836406737565994,3.1578125
790,0.21865271031856537,3.1578125
791,0.21872643567621708,3.1578125
792,0.21867150347679853,3.1578125
793,0.21848250925540924,3.159375
794,0.21866921242326498,3.159375
795,0.21871882304549217,3.159375
796,0.21812496986240149,3.1578125
797,0.21808792930096388,3.159375
798,0.21859548892825842,3.159375
799,0.2182162692770362,3.159375
800,0.2183714285492897,3.159375
801,0.21834487933665514,3.159375
802,0.21819347515702248,3.159375
803,0.2180379144847393,3.159375
804,0.21885077841579914,3.159375
805,0.21798837929964066,3.159375
806,0.21794388629496098,3.159375
807,0.21794469933956861,3.159375
808,0.21841062419116497,3.159375
809,0.2181098349392414,3.159375
810,0.21769965160638094,3.1609375
811,0.21778602059930563,3.159375
812,0.2181089799851179,3.159375
813,0.21783262211829424,3.159375
814,0.21821710001677275,3.159375
815,0.21767813432961702,3.159375
816,0.2180881416425109,3.159375
817,0.2180749773979187,3.1609375
818,0.2180361347272992,3.159375
819,0.21760456636548042,3.1609375
820,0.21804069634526968,3.159375
821,0.21745179686695337,3.159375
822,0.21748944837599993,3.1609375
823,0.2176436958834529,3.159375
824,0.21770345512777567,3.159375
825,0.2177574448287487,3.159375
826,0.21791492775082588,3.159375
827,0.21792013943195343,3.159375
828,0.2174769090488553,3.159375
829,0.2173108085989952,3.159375
830,0.217430024407804,3.1609375
831,0.21716268081218004,3.1609375
832,0.21730140689760447,3.159375
833,0.21743735391646624,3.1609375
834,0.21764314454048872,3.1609375
835,0.2172997174784541,3.1609375
836,0.21706502605229616,3.159375
837,0.21717207413166761,3.159375
838,0.21734125073999166,3.1609375
839,0.21703579369932413,3.1609375
840,0.21735880989581347,3.1609375
841,0.21737455017864704,3.1609375
842,0.21740142069756985,3.1609375
843,0.21677090413868427,3.1609375
844,0.2170294178649783,3.1609375
845,0.2168655963614583,3.1609375
846,0.21717417985200882,3.1609375
847,0.21661335695534945,3.1609375
848,0.21716836839914322,3.1609375
849,0.2172038396820426,3.1609375
850,0.21656118147075176,3.1609375
851,0.21677418891340494,3.1609375
852,0.21700182743370533,3.1609375
853,0.21646698564291,3.1609375
854,0.21677200123667717,3.1609375
855,0.21664802450686693,3.1609375
856,0.2169068893417716,3.1609375
857,0.2168610617518425,3.1609375
858,0.2164171952754259,3.1609375
859,0.2165048634633422,3.1609375
860,0.21654391940683126,3.1609375
861,0.21687878854572773,3.1609375
862,0.21637995820492506,3.1609375
863,0.2165160859003663,3.1609375
864,0.21682400349527597,3.1609375
865,0.2163059264421463,3.1609375
866,0.2164878211915493,3.1609375
